citationVelocity,paperId,citations_count,pid,Venue Citation Count,Venue Scholarly Output,Venue Percent Cited,Venue CiteScore,Venue SNIP,Venue SJR,avg_pub,avg_hidx,avg_auth_cites,avg_high_inf_cites,max_pub,max_hidx,max_auth_cites,max_high_inf_cites,first_pub,first_hidx,first_auth_cites,first_high_inf_cites,last_pub,last_hidx,last_auth_cites,last_high_inf_cites,citation_count_per_year,inf_citation_count_per_year,Venue Rank Ratio,citationVelocity_cite,citation_count_per_year_cite,inf_citation_count_per_year_cite,fos_Psychology_Medicine_cite,fos_Psychology_cite,fos_Other_cite,cs_m1,cs_m2,cs_m3,cs_m4,cs_m5,cs_m6,cs_m7,cs_m8,cs_m9,cs_m10,cs_m11,cs_m12,cs_m13,cs_m14,cs_m15,cs_m16,cs_m17,cs_m18,cs_m19,cs_m20,cs_m21,cs_m22,cs_m23,cs_m24,cs_m25,cs_m26,cs_m27,cs_m28,cs_m29,cs_m30,cs_m31,cs_m32,cs_m33,cs_m34,fos_Physcology,fos_Business_Economics,fos_Government_Law,fos_Sociology,fos_Education_Educational_Research,fos_International_Relations,fos_Public_Administration,fos_Other,paper_age
0,f7672f464cc479581b316f08849cbec83aac87d9,16,4XLv,1911,179,85.5,10.7,4.982,5.992,8.25,2.5,107.25,3.25,24,5,348,9,24,5,348,9,2,1,20,1,1.454545455,0,0.004022526,1,1.353720238,0.030357143,0,0,1,0.39999998,0.332070796,0.249922257,0.44,0.313500572,0.44,0.478044392,0.267305852,0.418,0.362400209,0.5325,0.3,0.608,0.63,0.610329132,0.770856662,0.607218427,0.5,0.610329132,0.671724138,0.595757215,0.61087502,0.607028326,0.607145134,0.5918096,0.608068805,0.590040777,0.63866426,0.608,0.606861705,0.699389296,0.6272,0.610329132,0.620719064,0,0,0,1,0,0,0,0,10
7,a5fe5575a772c78e16d900cbf78890d4615bc04c,43,Rrkk,4268,490,85.1,8.7,5.285,11.999,27,9.333333333,650,39,42,16,1626,98,36,10,271,15,42,16,1626,98,6.142857143,0.571428571,0.029827316,1.023255814,1.770819491,0.229291251,0,0,1,0.35,0.368698303,0.34188203,0.254,0.422873285,0.308,0.384488903,0.407226985,0.554,0.303244811,0.4808,0.3,0.6275,0.625,0.629072773,0.810527793,0.626193933,0.56,0.629072773,0.621292776,0.585290949,0.589844446,0.625475465,0.626289743,0.645273632,0.627401732,0.642998875,0.617017544,0.6275,0.614766983,0.698841794,0.624814815,0.629072773,0.618621701,0,0,0,0,0,0,0,1,6
14,9ce6a216154726d6ae25fe4c7d6eb8fd6ec4e4ed,128,lKLe,2563,212,88.7,12.1,6.335,21.239,106.5,27.5,5742.5,540,190,50,11306,1060,23,5,179,20,190,50,11306,1060,16,2,0.007849294,2.015625,3.044618056,0.305292039,0,0.0390625,0.9609375,0.64,0.652453908,0.625446211,0.808,0.878587673,0.768,0.70208853,0.407226985,0.598,0.733228193,0.687916667,0.8,0.235,0.275,0.21811065,0.025622394,0.210468402,0.249683795,0.09,0.197679814,0.290004158,0.289301292,0.214419154,0.210451057,0.153482057,0.235007118,0.131031301,0.283333333,0.235,0.247263902,0.299599767,0.232352941,0.09,0.205352113,0,1,0,0,0,0,0,0,6
19,6aed7993c3a16dd02fc935026756f3a8a52c76d7,284,Gv3O,7547,746,90.6,10.1,5.022,13.773,102,37.5,13428,1106,135,42,18174,1482,69,33,18174,1482,135,42,8682,730,23.66666667,3,0.020408163,5.083044983,6.499209731,0.618337267,0.024221453,0.15916955,0.816608997,0.38,0.360501272,0.322822388,0.266,0.371818542,0.316,0.356350804,0.377444694,0.488,0.29617165,0.458709677,0.3,0.475,0.475,0.474400924,0.432605357,0.466358471,0.475119617,0.445833333,0.535821918,0.482555822,0.490915202,0.464921325,0.466340349,0.440539805,0.475022754,0.431170858,0.475,0.475,0.469873634,0.597443271,0.475,0.443833909,0.455429864,0,1,0,0,0,0,0,0,11
4,cf92df6c048b883e6fa2ac7bbe17965203a32ebb,42,AKO1,2313,312,90.4,7.4,3.111,2.867,82.5,18.5,1106,58.5,113,22,1533,61,52,15,679,56,113,22,1533,61,3.818181818,0.454545455,0.014481094,0.285714286,0.910736618,0.056679894,0,0,1,0.37,0.320331736,0.293350927,0.166,0.175787219,0.204,0.252739285,0.238003602,0.252,0.220426448,0.3436,0.3,0.5125,0.55,0.512281715,0.533802669,0.502707156,0.55,0.46,0.496153846,0.477452469,0.485980906,0.500996155,0.502679081,0.519630013,0.512523729,0.511052054,0.55,0.5125,0.524058133,0.549836379,0.504347826,0.4529649,0.526798561,0,0,0,0,0,0,1,0,10
36,712131f0b7f7625a71307467c664e787e01a9736,209,d2Am,1911,179,85.5,10.7,4.982,5.992,87.41666667,24.25,3496.666667,206.9166667,191,49,10592,716,84,26,3066,191,19,10,583,27,29.85714286,2.285714286,0.004022526,1.550239234,2.229830257,0.117680565,0.153110048,0.301435407,0.545454545,0.79,0.80233762,0.834533757,0.78,0.778561411,0.78,0.817498951,0.794166407,0.686,0.799813284,0.740909091,0.8,0.6675,0.66,0.678957875,0.879162882,0.651977086,0.77,0.68,0.588823529,0.565210871,0.565730471,0.647074652,0.651978391,0.731453047,0.667496324,0.719230166,0.623333333,0.6675,0.676697567,0.79912514,0.671851852,0.683485745,0.645384615,0,0,0,1,0,0,0,0,6
7,46035b932079a8640c5fb6398b4128bd13a34b32,66,vDRO,998,147,87.8,6.8,3.02,3.321,46,17,1184,60,46,17,1184,60,46,17,1184,60,46,17,1184,60,7.333333333,0.333333333,0.023330652,0.757575758,1.40762987,0.058549784,0,0,1,0.37000003,0.382604709,0.35495909,0.312,0.298580052,0.312,0.46268472,0.250534941,0.49,0.357766911,0.528125,0.3,0.6375,0.65,0.637757833,0.82933619,0.637058553,0.65,0.637757833,0.634030418,0.62120698,0.622641269,0.636197917,0.637067173,0.640801257,0.637491571,0.640424041,0.65,0.6375,0.640608248,0.649977476,0.636,0.637757833,0.643148148,0,0,0,0,0,0,1,0,8
0,d9b60bae7027f5f91e7784600c13b4fe6e9bd7bf,14,9wry,2115,180,86.1,11.8,4.144,4.694,24.33333333,4,107,7.333333333,65,10,291,20,65,10,291,20,1,1,15,1,4.666666667,0.333333333,0.002413516,0.428571429,1.488095238,0.05952381,0.071428571,0.357142857,0.571428571,0.35,0.353198937,0.380556996,0.382,0.532908326,0.43,0.527973339,0.311840262,0.584,0.450046032,0.56,0.3,0.5375,0.55,0.543213617,0.600568379,0.530024835,0.339290495,0.488461539,0.724242424,0.496022676,0.505551483,0.526602819,0.53012912,0.531713156,0.537399142,0.523179775,0.593902439,0.5375,0.529399777,0.74664789,0.520454545,0.478513321,0.548759305,1,1,0,0,0,0,0,0,2
9,9f2e5700021bb525c5079b11bf6f92ba78d75414,92,9lBL,347,69,89.9,5,3.11,2.861,138.5,30.5,6755.5,492.5,276,60,13406,978,276,60,13406,978,1,1,105,7,9.2,0.6,0.028355388,0.52173913,1.125375651,0.043031244,0,0,1,0.38,0.422635997,0.400221433,0.53,0.575526202,0.52,0.471790525,0.300838103,0.592,0.483101418,0.487058824,0.3,0.569,0.59,0.569879977,0.68099025,0.558987243,0.57130213,0.58,0.543274216,0.538584937,0.538972335,0.560262603,0.559084289,0.581679063,0.568922056,0.571534455,0.588904467,0.569,0.574128357,0.648993738,0.559636364,0.58376649,0.571011591,0,0,0,0,0,1,0,0,9
0,ff3ecb616a41a17762ee8eb22deb189d1064fcc5,34,Krvd,1458,325,75.7,4.5,1.916,1.671,128,35.33333333,7380.333333,378.6666667,203,49,11860,658,31,12,342,17,203,49,9939,461,5.666666667,0.333333333,0.030150754,1.617647059,2.041666667,0.133333333,0.058823529,0.088235294,0.852941176,0.57,0.579977575,0.55617006,0.438,0.602688198,0.578,0.5451822,0.504616869,0.518,0.508200967,0.581666667,0.5,0.638,0.615,0.641378331,0.830248321,0.634544247,0.625248598,0.7,0.623829787,0.613455004,0.6126335,0.635564175,0.634556745,0.640209116,0.637984382,0.636217042,0.608515625,0.638,0.635621772,0.749080322,0.639692308,0.7,0.640482595,0,0,0,1,0,0,0,0,5
48,bbf48729ff614870a2a82f9d226455f8cb6684d5,509,rGOR,18010,2031,85.1,8.9,2.76,1.871,92,29.66666667,7869,599.3333333,151,44,13500,954,77,26,3559,283,151,44,13500,954,42.41666667,4.75,0.050847458,1.766208251,2.304255999,0.158307382,0,0.1021611,0.8978389,0.43,0.419033737,0.388491363,0.598,0.553164131,0.598,0.658673443,0.238003602,0.496,0.575745993,0.6275,0.3,0.5,0.5,0.5,0.5,0.495400379,0.55,0.4,0.508653846,0.475392456,0.496884866,0.494283381,0.495284825,0.515251503,0.500109605,0.511743932,0.5,0.5,0.498760769,0.599210517,0.498529412,0.4,0.471493625,0,1,0,0,0,0,0,0,11
0,e6aeb3ab56152b1286344547613df2775c9c52f8,17,08gk,2542,368,75,6.9,2.143,1.818,88.75,17.25,2122.25,138.5,244,33,5067,321,43,12,635,53,244,33,5067,321,2.833333333,0,0.038732394,2.176470588,3.18627451,0.207843137,0,0.352941176,0.647058824,0.56,0.503580345,0.453905781,0.4,0.35680829,0.382,0.460269438,0.279609249,0.458,0.439652516,0.528695652,0.3,0.61,0.6,0.611739187,0.775100821,0.612043356,0.589757282,0.631034483,0.6046875,0.562233546,0.562159359,0.609784174,0.612006357,0.621104675,0.610034842,0.621930493,0.588461539,0.61,0.6115069,0.699379489,0.609615385,0.626411705,0.633298539,1,0,0,0,0,0,0,0,5
0,01331acffcd8a0f936b236b17fc5173442f8e541,16,J1xJ,3203,512,83.4,6.3,1.624,1.58,108.4,29.2,6693.8,365,355,91,29147,1543,51,15,661,41,116,30,3393,217,2.666666667,0,0.105726872,3.75,4.103125,0.1625,0.25,0.125,0.625,0.37000006,0.360557304,0.313251673,0.398,0.312662846,0.424,0.371254248,0.376467789,0.432,0.318600355,0.444736842,0.4,0.225,0.225,0.219822442,0.020790469,0.221863094,0.20909172,0.216,0.257142857,0.283193428,0.310422952,0.222910872,0.221909088,0.217708488,0.224936198,0.211973092,0.225,0.225,0.241218931,0.298776272,0.228125,0.216463884,0.215566038,1,0,0,0,0,0,0,0,5
0,e79d877dcad565ae3d12838cdaa59c5170d46b40,13,NllW,2313,312,90.4,7.4,3.111,2.867,117.5,19.75,2156.25,141.5,197,30,3696,244,26,9,780,68,197,30,3696,214,4.333333333,0.666666667,0.014481094,1.153846154,1.833333333,0.153846154,0,0.153846154,0.846153846,0.61,0.609281362,0.633978669,0.506,0.587852468,0.578,0.559125336,0.413455861,0.628,0.568081583,0.601904762,0.4,0.725,0.725,0.728655323,0.946794071,0.721911418,0.7,0.746969697,0.732407407,0.691311214,0.704057444,0.72279637,0.721923731,0.719629922,0.724987592,0.716435146,0.725,0.725,0.718431654,0.79927105,0.727777778,0.754577496,0.713829787,0,0,0,0,0,0,1,0,2
13,f40bc8ffd31b7bca422bd4d7650e8f910ca24eae,83,VAAD,1744,263,77.2,6.6,2.236,5.557,108.3333333,37,16846.33333,1306.333333,254,87,48415,3758,61,18,1784,153,254,87,48415,3758,10.375,0.5,0.070707071,3.072289157,3.140920826,0.174297189,0,0.108433735,0.891566265,0.44,0.454503717,0.435639558,0.328,0.395914094,0.38,0.493266227,0.261403143,0.374,0.410833641,0.44631579,0.3,0.65,0.65,0.650834723,0.851316276,0.647424478,0.65,0.65,0.646969697,0.647005471,0.65258609,0.647328636,0.647384321,0.627654929,0.650039807,0.624976871,0.65,0.65,0.654769961,0.699659052,0.652083333,0.641939472,0.659539474,0,1,0,0,0,0,0,0,7
0,d1c7dda78681e4293ae07d2549308f5a527b2ea3,70,YKEK,7547,746,90.6,10.1,5.022,13.773,49.5,15.5,3812.5,436.5,70,23,7289,837,29,8,336,36,70,23,7289,837,4.375,0.1875,0.020408163,1.418604651,3.079791123,0.272821962,0,0,1,0.66999996,0.798961636,0.861702737,0.802,0.880976484,0.772,0.772188022,0.865081333,0.686,0.849775746,0.749565217,0.8,0.465,0.6,0.311892262,0.406023132,0.192179857,0.6,0.57375,0.583461539,0.112183137,0.11274205,0.181483036,0.19278086,0.333543075,0.464440782,0.098026355,0.616586677,0.465,0.455469944,0.634150084,0.460526316,0.542504865,0.525234899,0,1,0,0,0,0,0,0,7
0,654ef6767a37c789ae8c951afc5f9e6a2de8f470,3,GJe4,1081,138,76.1,7.8,4.132,3.856,13,3,27,3,13,3,27,3,13,3,27,3,13,3,27,3,1,0,0.012067578,0,0.666666667,0,0,0,1,0.49000004,0.47316785,0.43151402,0.612,0.530081683,0.608,0.603542791,0.451558428,0.61,0.494423646,0.655625,0.4,0.6625,0.7,0.667811197,0.871557955,0.64715821,0.6625,0.5,0.65877193,0.600065598,0.625333674,0.646023258,0.647002607,0.610773165,0.662633845,0.591561909,0.715957447,0.6625,0.664692506,0.749196082,0.667391304,0.5,0.633486239,0,0,0,1,0,0,0,0,2
19,f7f990ccb7547747760e0b9b0f1e837a3319068e,145,3q2Z,2824,187,85.6,15.1,5.154,8.626,42.5,19,2275.5,112.5,63,26,3245,143,22,12,1306,82,63,26,3245,143,16.11111111,1.222222222,0.007614213,1.64137931,2.218369709,0.142791005,0,0.027586207,0.972413793,0.33999997,0.322481946,0.297090128,0.204,0.178529609,0.188,0.310052303,0.250534941,0.352,0.248389702,0.410555556,0.3,0.25,0.25,0.218208429,0.034327507,0.181556331,0.197252969,0.257083333,0.269375,0.253075054,0.262354577,0.179760887,0.181814082,0.190783046,0.249771123,0.147565001,0.207164105,0.25,0.275582133,0.486386841,0.25,0.270573332,0.208516129,0,1,0,0,0,0,0,0,8
13,7a9f502c38862dc9c408150e5f474c5857af745c,110,R1wL,2824,187,85.6,15.1,5.154,8.626,118.5,40.5,12947.5,630.5,186,63,23384,1109,186,63,23384,1109,51,18,2511,152,12.22222222,0.555555556,0.007614213,3,3.417575758,0.180313853,0,0.036363636,0.963636364,0.77,0.787814263,0.853184271,0.74,0.722268181,0.676,0.682535071,0.757281171,0.626,0.805232865,0.682222222,0.8,0.59,0.55,0.590979995,0.730976463,0.590003572,0.559285714,0.6,0.561538462,0.55435257,0.592678915,0.588651141,0.590013067,0.590971912,0.589993159,0.590321978,0.55,0.59,0.58269827,0.649422438,0.586842105,0.603345509,0.605044248,0,1,0,0,0,0,0,0,8
8,bea7fd5aad1d1411f40a9c48eeef08ec60d32a52,63,j3y4,640,164,81.7,3.9,1.693,2.35,23.33333333,7.666666667,740,47,51,17,1636,113,3,1,67,1,51,17,1636,113,9,0.142857143,0.0625,0.409090909,1.22260101,0.066594517,0.015151515,0.015151515,0.96969697,0.8000001,0.852179477,0.835056124,0.794,0.850635433,0.834,0.719493027,0.516591889,0.778,0.796898052,0.739,0.4,0.849166667,0.9,0.9020721,0.997264409,0.841674778,0.735687761,0.883333333,0.856777778,0.556415264,0.599525307,0.838103807,0.841432157,0.89827944,0.849402537,0.894086678,0.90524334,0.849166667,0.857289452,0.974772725,0.849871795,0.880864412,0.841885442,0,1,0,0,0,0,0,0,6
0,b2dd0f18f5cf10b7e807230e6eae18dc3763e3ec,17,QXa1,2864,279,80.6,10.3,6.373,17.134,47.5,14.5,2125.5,158.5,58,19,3483,256,37,10,768,61,58,19,3483,256,2.833333333,0,0.006493506,2.764705882,4.071008403,0.278991597,0,0,1,0.3,0.351393517,0.311245616,0.248,0.374995312,0.252,0.308091881,0.420455589,0.376,0.291517761,0.41,0.3,0.6375,0.655,0.64227111,0.82933619,0.629324169,0.6375,0.5825,0.595526316,0.547262881,0.577744492,0.632273829,0.629257847,0.681076839,0.637561296,0.675232333,0.678815427,0.6375,0.633126493,0.749096212,0.633333333,0.599308888,0.611226415,0,1,0,0,0,0,0,0,5
15,7bd01a4351a296b4e3c0c30eb0d287fb0d44e1af,121,2R85,530,97,78.4,5.5,3.1,2.765,64.66666667,21,1794,130.6666667,92,25,2397,166,39,18,1344,106,63,20,1641,120,13.44444444,1.666666667,0.035885167,0.941666667,1.552767857,0.159295635,0.175,0.675,0.15,0.52,0.539741293,0.404611942,0.58,0.344703628,0.58,0.691621868,0.33809418,0.614,0.397314318,0.714705882,0.4,0.695,0.69,0.700190944,0.915979301,0.689595596,0.695,0.651428571,0.687179487,0.617076299,0.645018894,0.686682149,0.689532959,0.707909825,0.695063644,0.702884122,0.677142857,0.695,0.683776453,0.799138163,0.698518518,0.652839645,0.689970846,0,0,0,0,1,0,0,0,8
5,5c0a46c7ea646700fd58035715ea8cce21280ea1,47,E09Z,1911,179,85.5,10.7,4.982,5.992,40,14,635,53,40,14,635,53,40,14,635,53,40,14,635,53,4.7,0.2,0.004022526,0.446808511,1.229002026,0.108983452,0,0.042553191,0.957446809,0.39999998,0.352591894,0.268991417,0.692,0.5956172,0.692,0.703731087,0.28081145,0.602,0.523254174,0.664285714,0.3,0.7,0.65,0.709993273,0.921775209,0.696468214,0.678178244,0.736363636,0.693478261,0.602629583,0.610568007,0.690630275,0.696396053,0.74603556,0.700063504,0.738882382,0.657627119,0.7,0.722136936,0.846620327,0.703333333,0.739794848,0.69232852,0,0,0,1,0,0,0,0,9
0,794900d90a039f5db28ae937cb4a43fc12f7e9f3,33,P9Vr,1458,325,75.7,4.5,1.916,1.671,77.33333333,22.33333333,2060,139,112,26,2650,183,44,18,1815,121,76,23,2650,183,3,0,0.030150754,1.060606061,1.866871092,0.17953343,0.03030303,0.060606061,0.909090909,0.7199999,0.74188106,0.7724815,0.668,0.608279305,0.668,0.715550136,0.772987427,0.586,0.710059792,0.597,0.8,0.54,0.55,0.542161991,0.60713508,0.534044595,0.66,0.54875,0.54986014,0.503763814,0.529275925,0.535386942,0.533828777,0.546664008,0.540213478,0.541606496,0.582316384,0.54,0.55255814,0.659586382,0.540416667,0.559261364,0.49291358,0,0,0,1,0,0,0,0,10
0,c6e6845f133165aba7305f744584d7d5f4a23966,23,5ELB,3183,395,82.3,8.1,2.434,2.535,179.125,51.375,13887.75,743,401,100,34567,1651,168,78,23487,1474,232,72,17675,977,2.875,0.625,0.029090909,1.260869565,1.951863354,0.114285714,0.52173913,0.391304348,0.086956522,0.22,0.238874734,0.215208195,0.244,0.249421712,0.286,0.23852885,0.268757026,0.316,0.252806984,0.354705882,0.3,0.6375,0.65,0.642870264,0.82933619,0.634246399,0.6,0.7,0.736842105,0.576947814,0.616087378,0.632133814,0.634169985,0.630560095,0.637569775,0.626261664,0.673809524,0.6375,0.639195913,0.748800062,0.644230769,0.7,0.641942149,1,0,0,0,0,0,0,0,7
0,134eadaff1fb732298e2b948f857afd462bc2a73,21,l0kv,966,251,74.1,3.8,1.735,1.769,61.5,20,2157.5,121.5,122,39,4294,242,122,39,4294,242,1,1,21,1,2.625,0.125,0.040201005,0,1.738095238,0.111904762,0,0.333333333,0.666666667,0.56000006,0.540447373,0.450088865,0.576,0.36703859,0.53,0.591165064,0.391375392,0.602,0.442767437,0.6485,0.4,0.6,0.625,0.602952589,0.753498133,0.582648428,0.6,0.608823529,0.575576037,0.544921769,0.596071201,0.585176357,0.582670197,0.618328207,0.599995728,0.597663588,0.647058824,0.6,0.62144555,0.699337604,0.5975,0.60390475,0.598433048,0,0,0,1,0,0,0,0,7
0,2636f4302a162ef99eca2527d00a22d23a73ddc7,56,WQzX,1096,202,71.3,5.4,2.487,2.664,95,20.5,2228.5,148,154,31,3954,257,36,10,503,39,154,31,3954,257,7,0.75,0.045052293,1.482142857,2.087783447,0.143558673,0.035714286,0.107142857,0.857142857,0.56,0.553859865,0.46352072,0.432,0.380216278,0.544,0.503500114,0.391375392,0.64,0.370468822,0.589473684,0.4,0.7125,0.725,0.717970621,0.935094225,0.70988947,0.6,0.7,0.795327103,0.618856279,0.61928966,0.710697231,0.709811125,0.709848281,0.712579793,0.708400854,0.74375,0.7125,0.722164948,0.799694655,0.711111111,0.7,0.721929825,0,0,0,1,0,0,0,0,7
0,b947fc9a82c28b03b3fdb0d11ebf31d2515f6d11,6,mPN4,347,69,89.9,5,3.11,2.861,18,7,180,9,18,7,180,9,18,7,180,9,18,7,180,9,2,0,0.028355388,0,0.555555556,0,0,0,1,0.32000002,0.305203948,0.336575541,0.402,0.57547165,0.402,0.459137307,0.368401929,0.444,0.432646969,0.49,0.3,0.2875,0.225,0.275319176,0.064905775,0.260290228,0.380582524,0.305882353,0.215384615,0.371077799,0.397113339,0.257139469,0.260242282,0.321904918,0.287562479,0.283264181,0.216666667,0.2875,0.281409281,0.495544222,0.294230769,0.345339363,0.2964687,0,0,0,0,0,1,0,0,2
0,5d8f659fbe3c0323fcfff622f97ddca75ea0febf,53,V2rX,10225,1076,88.4,9.5,2.166,2.903,263.5,39.5,9540.166667,494.3333333,802,85,29887,1603,150,29,3730,207,802,64,16332,765,5.3,0.7,0.044052863,2.245283019,2.861118598,0.148510033,0.452830189,0.113207547,0.433962264,0.89000005,0.846431191,0.890544137,0.812,0.780303342,0.786,0.80640141,0.764152376,0.788,0.862582776,0.7875,0.8,0.775,0.775,0.784307851,0.979209531,0.76850634,0.843382353,0.783333333,0.846192893,0.624571458,0.711694039,0.76764412,0.768473658,0.770740933,0.775030082,0.764872194,0.7,0.775,0.7606093,0.849703875,0.772222222,0.784497817,0.775319149,0,0,0,0,0,0,0,1,9
0,8faad438c1441952200c848b8f9de5be31ab23d8,18,vQeL,2115,180,86.1,11.8,4.144,4.694,97.16666667,25,3491.666667,160.8333333,199,38,5761,265,5,3,30,1,44,17,2926,184,3,0.166666667,0.002413516,1.777777778,2.461111111,0.132407407,0.166666667,0.388888889,0.444444444,0.23000002,0.236318808,0.211880669,0.164,0.215614884,0.192,0.27873244,0.272068903,0.4,0.2058463,0.331304348,0.3,0.4575,0.54,0.422174546,0.386324602,0.29132524,0.575,0.422174546,0.5375,0.349284183,0.415916034,0.283842981,0.291786422,0.342363121,0.457174715,0.186456989,0.57530504,0.4575,0.470627897,0.646028759,0.533181818,0.422174546,0.454570707,1,1,0,0,0,0,0,0,5
21,7d6c7536801a177b2749406042a5d1be0d46b4eb,134,9XXX,2088,254,78.3,8.2,4.316,7.131,15,4,269,20,15,4,269,20,15,4,269,20,15,4,269,20,16.75,0.625,0.010458568,2.432835821,3.005395641,0.137040986,0,0.052238806,0.947761194,0.65999997,0.65999997,0.645733601,0.598,0.593557978,0.598,0.659005815,0.414739983,0.634,0.557868609,0.640833333,0.4,0.65,0.65,0.65,0.851316276,0.65,0.65,0.65,0.65,0.6435,0.6435,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.650000624,0.65,0.65,0.65,0,0,0,0,0,0,0,1,7
17,ea4bb4083db86d9698f14e1d45181c165797456f,168,q5J2,2824,187,85.6,15.1,5.154,8.626,122.3333333,20.66666667,3096,193.6666667,241,41,6544,420,241,41,6544,420,57,8,588,30,16.8,0.7,0.007614213,1.838323353,2.302906093,0.152195609,0.02994012,0.083832335,0.886227545,0.75,0.811778086,0.870974462,0.808,0.839882983,0.808,0.778231356,0.757281171,0.774,0.859575642,0.74125,0.8,0.641666667,0.625,0.642983801,0.836853935,0.642639438,0.697297297,0.641666667,0.6421875,0.618523038,0.618225872,0.642515027,0.642575806,0.638752101,0.641730506,0.639799691,0.6125,0.641666667,0.643752674,0.699735769,0.642105263,0.643536322,0.637523105,0,1,0,0,0,0,0,0,9
14,44720bbb924d4f0e831803e6043845af7155ce9e,106,Ejwx,2824,187,85.6,15.1,5.154,8.626,50,15,1646,98,90,24,3324,196,90,18,1709,101,24,8,413,20,11.77777778,0.444444444,0.007614213,1.481132075,1.971630728,0.143744385,0.018867925,0.198113208,0.783018868,0.52,0.499108861,0.466261351,0.49,0.383093751,0.49,0.480254936,0.342104795,0.454,0.445814597,0.473846154,0.4,0.56,0.55,0.567520337,0.658590421,0.543420202,0.493300971,0.582352941,0.556521739,0.501509233,0.621277238,0.543917049,0.543771983,0.578283472,0.559637725,0.556941,0.562857143,0.56,0.533544304,0.793356038,0.5975,0.552024222,0.554017857,0,1,0,0,0,0,0,0,8
0,4e94aa60420c4eead27498d7da2ff7df88c6ae60,26,AVrY,7896,1118,82.6,7.1,2.88,2.223,90.66666667,20.33333333,1873,139.6666667,117,35,4304,358,117,35,4304,358,98,17,955,40,4.333333333,0.333333333,0.012552301,0.576923077,1.221794872,0.073076923,0,0,1,0.76,0.758461035,0.831546456,0.808,0.878955462,0.78,0.746659201,0.817856552,0.646,0.842776642,0.699583333,0.8,0.685,0.7,0.687080899,0.903566301,0.681153313,0.6,0.616666667,0.724615385,0.639899206,0.654991718,0.68044497,0.681217669,0.686636035,0.684934377,0.683628023,0.711830986,0.685,0.68905643,0.739240497,0.685,0.629559918,0.691767241,0,0,0,0,0,0,0,1,5
36,3633f4efa03e5295503c72554bad6b49399dbabf,171,qP87,4458,402,88.1,11.1,3.977,4.539,79.5,30.5,9342.5,958.5,124,49,17622,1802,35,12,1063,115,124,49,17622,1802,28.5,1.666666667,0.003218021,2.625730994,3.11871345,0.195321637,0.339181287,0.473684211,0.187134503,0.44,0.498137868,0.448515111,0.456,0.429318356,0.456,0.548234381,0.279609249,0.556,0.471176962,0.517,0.3,0.59,0.6,0.592088167,0.730976463,0.584203398,0.632474874,0.562962963,0.547058824,0.525924631,0.577529123,0.58444101,0.584295897,0.627198609,0.589926966,0.62073986,0.615625,0.59,0.595409637,0.698597049,0.589393939,0.544683923,0.581395349,1,0,0,0,0,0,0,0,5
0,66e9546947197ca4e09dc20f17ef7d1718bf9508,17,k2AX,10225,1076,88.4,9.5,2.166,2.903,144,25.75,5085.25,304,455,71,17912,1024,6,4,98,6,110,25,2285,184,3.4,0.2,0.044052863,0.294117647,1.454166667,0.03125,0.470588235,0.058823529,0.470588235,0.48999998,0.486973515,0.437493403,0.346,0.317957025,0.43,0.413405314,0.279609249,0.496,0.335682418,0.501212121,0.4,0.6125,0.575,0.622014493,0.780351033,0.604717628,0.550243902,0.55,0.771428571,0.539180349,0.584962698,0.603480159,0.604726159,0.616283575,0.612501985,0.60684474,0.551724138,0.6125,0.626374347,0.79798718,0.615,0.55,0.579,1,0,0,0,0,0,0,0,4
0,f8bbb735d3e6d9506ace5314f8d490ca6324ab35,23,zlBL,5593,618,84,9.1,2.617,3.303,144.75,35.75,6957.75,317.25,332,64,15830,683,69,25,3036,142,332,64,15830,683,3.833333333,0,0.039215686,1.695652174,2.389855072,0.11884058,0.391304348,0.043478261,0.565217391,0.83000004,0.807952196,0.858675946,0.736,0.768645499,0.736,0.668401133,0.783671448,0.696,0.814714786,0.625555556,0.8,0.51,0.5,0.517408296,0.527052274,0.463351292,0.492034314,0.5075,0.2,0.499189471,0.50130223,0.471742047,0.463558403,0.35852009,0.509850193,0.313562117,0.475316456,0.51,0.569090909,0.843069803,0.50862069,0.506619718,0.507310705,1,0,0,0,0,0,0,0,5
0,27053f1b9cadcfd771593db0bbe3023885ee8f38,5,BjbQ,2854,293,86.3,9.7,3.273,3.606,118,19,2614,140.6666667,284,34,6932,373,34,12,463,27,284,34,6932,373,1.666666667,0,0.025252525,0,1.75,0.133333333,0.2,0.6,0.2,0.33999997,0.400920278,0.429520074,0.34,0.437917231,0.34,0.39111503,0.311840262,0.402,0.432464368,0.375714286,0.3,0.11,0.09,0.090672627,0.00049998,0.075960598,0.096143217,0.103793103,0.101111111,0.065234685,0.066282258,0.077732773,0.07614196,0.08671321,0.10976329,0.058877069,0.068372093,0.11,0.105253032,0.196669263,0.095,0.105442613,0.098338558,1,1,0,0,0,0,0,0,2
